trade_id,trade_date,trader,desk,product_type,counterparty,buy_sell,quantity,price,notional_value,trade_status,amendment_flag,cancellation_flag,booking_datetime,amendment_datetime,settlement_date
T00142,2026-01-08 00:00:00,Tracy Hayes,Rates,Bond,Fernandez-Ferguson,Buy,23744,97.295,2310172.48,Booked,False,False,2026-01-08 13:13:00,,2026-01-09 00:00:00
T00143,2026-01-08 00:00:00,Courtney Wagner,Equities,Option,Chang-Peterson,Buy,393,710.51,279230.43,Booked,False,False,2026-01-08 13:16:00,,2026-01-09 00:00:00
T00144,2026-01-08 00:00:00,Tracy Hayes,Rates,Bond,Stanton-Wilkinson,Sell,26679,88.547,2362345.41,Booked,False,False,2026-01-08 13:38:00,,2026-01-09 00:00:00
T00145,2026-01-08 00:00:00,Sarah Silva,Rates,Swap,Chang-Peterson,Buy,7,378281.5,2647970.5,Booked,False,False,2026-01-08 13:43:00,,2026-01-12 00:00:00
T00146,2026-01-08 00:00:00,Tracy Hayes,Rates,Swap,Chang-Peterson,Buy,10,414173.71,4141737.1,Booked,False,False,2026-01-08 14:15:00,,2026-01-12 00:00:00
T00147,2026-01-08 00:00:00,Pamela Hahn,FX,Option,Chang-Peterson,Buy,572,152.25,87087.0,Booked,False,False,2026-01-08 14:26:00,,2026-01-09 00:00:00
T00148,2026-01-08 00:00:00,Dylan Lopez,FX,FX Forward,Crawford-Garrett,Sell,2006158,1.3276,2663375.36,Booked,False,False,2026-01-08 14:40:00,,2026-04-07 00:00:00
T00149,2026-01-08 00:00:00,Joshua Stevenson,Credit,Bond,Allen Morgan and Reed,Sell,15329,95.014,1456469.61,Booked,False,False,2026-01-08 14:59:00,,2026-01-09 00:00:00
T00150,2026-01-08 00:00:00,Kevin Gutierrez,Equities,Equity,Miranda and Sons,Sell,27846,200.8,5591476.8,Booked,False,False,2026-01-08 15:07:00,,2026-01-09 00:00:00
T00151,2026-01-08 00:00:00,Tracy Hayes,Rates,Bond,Chang-Peterson,Sell,4484,95.073,426307.33,Booked,False,False,2026-01-08 15:58:00,,2026-01-09 00:00:00
T00152,2026-01-08 00:00:00,Heather Garrett,Commodities,Option,Wall PLC,Sell,1354,354.81,480412.74,Booked,False,False,2026-01-08 17:12:00,,2026-01-09 00:00:00
T00153,2026-01-08 00:00:00,Tracy Hayes,Rates,Bond,Crawford-Garrett,Buy,15678,106.094,1663341.73,Booked,False,False,2026-01-08 17:21:00,,2026-01-09 00:00:00
T00154,2026-01-08 00:00:00,Courtney Wagner,Equities,Option,Chang-Peterson,Buy,2151,773.36,1663497.36,Booked,False,False,2026-01-08 17:43:00,,2026-01-09 00:00:00
T00155,2026-01-09 00:00:00,Kevin Gutierrez,Equities,Equity,Allen Morgan and Reed,Buy,22719,463.22,10523895.18,Booked,False,False,2026-01-09 07:05:00,,2026-01-12 00:00:00
T00156,2026-01-09 00:00:00,Margaret Arellano,Commodities,Option,Sullivan-Baxter,Buy,1694,77.71,131640.74,Booked,False,False,2026-01-09 08:07:00,,2026-01-12 00:00:00
T00157,2026-01-09 00:00:00,Kevin Gutierrez,Equities,Option,Anthony-Baker,Buy,1593,437.87,697526.91,Booked,False,False,2026-01-09 09:45:00,,2026-01-12 00:00:00
T00158,2026-01-09 00:00:00,Tracy Hayes,Rates,Swap,Foster Jones and Reed,Sell,16,532019.87,8512317.92,Booked,False,False,2026-01-09 10:13:00,,2026-01-13 00:00:00
T00159,2026-01-09 00:00:00,Courtney Wagner,Equities,Option,Crawford-Garrett,Buy,412,318.29,131135.48,Booked,False,False,2026-01-09 10:18:00,,2026-01-12 00:00:00
T00160,2026-01-09 00:00:00,Joshua Stevenson,Credit,Swap,Anthony-Baker,Sell,38,557053.75,21168042.5,Booked,False,False,2026-01-09 11:04:00,,2026-01-13 00:00:00
T00161,2026-01-09 00:00:00,Tracy Hayes,Rates,Bond,Mcconnell-Fisher,Sell,62263,88.961,5538978.74,Booked,False,False,2026-01-09 11:13:00,,2026-01-12 00:00:00
T00162,2026-01-09 00:00:00,Sarah Silva,Rates,Bond,Chang-Peterson,Sell,9014,89.409,805932.73,Booked,False,False,2026-01-09 11:43:00,,2026-01-12 00:00:00
T00163,2026-01-09 00:00:00,Courtney Wagner,Equities,Equity,Powell Clark and Lopez,Sell,8710,28.33,246754.3,Booked,False,False,2026-01-09 12:11:00,,2026-01-12 00:00:00
T00164,2026-01-09 00:00:00,Sarah Silva,Rates,Bond,Powell Clark and Lopez,Buy,443859,111.652,49557745.07,Booked,False,False,2026-01-09 12:23:00,,2026-01-12 00:00:00
T00165,2026-01-09 00:00:00,Joshua Stevenson,Credit,Bond,Fernandez-Ferguson,Buy,33263,89.311,2970751.79,Booked,False,False,2026-01-09 12:34:00,,2026-01-12 00:00:00
T00166,2026-01-09 00:00:00,Pamela Hahn,FX,FX Forward,Wall PLC,Buy,3318512,1.597,5299663.66,Booked,False,False,2026-01-09 13:16:00,,2026-02-09 00:00:00
T00167,2026-01-09 00:00:00,Pamela Hahn,FX,FX Forward,Ellis Group,Sell,6028599,1.1804,7116158.26,Booked,False,False,2026-01-09 13:29:00,,2026-04-08 00:00:00
T00168,2026-01-09 00:00:00,Sarah Silva,Rates,Bond,Anthony-Baker,Sell,7583,110.785,840082.66,Amended,True,False,2026-01-09 13:39:00,2026-01-09 14:24:00,2026-01-12 00:00:00
T00169,2026-01-09 00:00:00,Tracy Hayes,Rates,Bond,Anthony-Baker,Buy,50225,99.502,4997487.95,Booked,False,False,2026-01-09 13:55:00,,2026-01-12 00:00:00
T00170,2026-01-09 00:00:00,Edward Taylor,Credit,Bond,Wright and Sons,Buy,24819,90.815,2253937.48,Booked,False,False,2026-01-09 13:56:00,,2026-01-12 00:00:00
T00171,2026-01-09 00:00:00,Sarah Silva,Rates,Swap,Chang-Peterson,Buy,17,901207.14,15320521.38,Amended,True,False,2026-01-09 14:39:00,2026-01-12 14:28:00,2026-01-13 00:00:00
T00172,2026-01-09 00:00:00,Tracy Hayes,Rates,Swap,Foster Jones and Reed,Buy,9,940596.48,8465368.32,Booked,False,False,2026-01-09 15:00:00,,2026-01-13 00:00:00
T00173,2026-01-09 00:00:00,Natalie Castillo,Rates,Swap,Chang-Peterson,Buy,15,576293.43,8644401.45,Booked,False,False,2026-01-09 15:18:00,,2026-01-13 00:00:00
T00174,2026-01-09 00:00:00,Dylan Lopez,FX,Option,Chang-Peterson,Sell,1731,807.75,1398215.25,Booked,False,False,2026-01-09 15:26:00,,2026-01-12 00:00:00
T00175,2026-01-09 00:00:00,Pamela Hahn,FX,Option,Crawford-Garrett,Sell,1888,228.68,431747.84,Cancelled,True,True,2026-01-09 16:09:00,2026-01-09 17:36:00,2026-01-12 00:00:00
T00176,2026-01-09 00:00:00,Sarah Silva,Rates,Swap,Fernandez-Ferguson,Buy,3,544631.61,1633894.83,Booked,False,False,2026-01-09 17:01:00,,2026-01-13 00:00:00
T00177,2026-01-09 00:00:00,Raymond Williams,FX,FX Forward,Foster Jones and Reed,Buy,4813759,0.879,4231294.16,Booked,False,False,2026-01-09 18:36:00,,2026-04-08 00:00:00
T00178,2026-01-12 00:00:00,Kevin Gutierrez,Equities,Equity,Larsen Ray and Young,Sell,8904,226.06,2012838.24,Booked,False,False,2026-01-12 07:00:00,,2026-01-13 00:00:00
T00179,2026-01-12 00:00:00,Tracy Hayes,Rates,Bond,Foster Jones and Reed,Sell,59990,105.245,6313647.55,Booked,False,False,2026-01-12 07:05:00,,2026-01-13 00:00:00
T00180,2026-01-12 00:00:00,Pamela Hahn,FX,FX Forward,Sullivan-Baxter,Sell,553979,1.4229,788256.72,Booked,False,False,2026-01-12 09:27:00,,2026-04-09 00:00:00
T00181,2026-01-12 00:00:00,Heather Garrett,Commodities,Swap,Dominguez and Sons,Buy,13,883886.53,11490524.89,Booked,False,False,2026-01-12 09:50:00,,2026-01-14 00:00:00
T00182,2026-01-12 00:00:00,Natalie Castillo,Rates,Bond,Chang-Peterson,Buy,22288,90.838,2024597.34,Booked,False,False,2026-01-12 10:01:00,,2026-01-13 00:00:00
T00183,2026-01-12 00:00:00,Courtney Wagner,Equities,Option,Chang-Peterson,Buy,1712,570.7,977038.4,Booked,False,False,2026-01-12 10:48:00,,2026-01-13 00:00:00
T00184,2026-01-12 00:00:00,Tracy Hayes,Rates,Bond,Dominguez and Sons,Sell,5636,89.014,501682.9,Booked,False,False,2026-01-12 11:12:00,,2026-01-13 00:00:00
T00185,2026-01-12 00:00:00,Pamela Hahn,FX,FX Forward,Larsen Ray and Young,Sell,2339981,1.5729,3680556.11,Booked,False,False,2026-01-12 11:13:00,,2026-02-10 00:00:00
T00186,2026-01-12 00:00:00,Tracy Hayes,Rates,Swap,Chang-Peterson,Buy,27,263357.69,7110657.63,Booked,False,False,2026-01-12 12:05:00,,2026-01-14 00:00:00
T00187,2026-01-12 00:00:00,Heather Garrett,Commodities,Swap,Wright and Sons,Sell,129,292609.18,37746584.22,Booked,False,False,2026-01-12 12:11:00,,2026-01-14 00:00:00
T00188,2026-01-12 00:00:00,Margaret Arellano,Commodities,Swap,Dominguez and Sons,Sell,6,875225.02,5251350.12,Booked,False,False,2026-01-12 12:15:00,,2026-01-12 00:00:00
T00189,2026-01-12 00:00:00,Raymond Williams,FX,Option,Powell Clark and Lopez,Sell,663,353.43,234324.09,Booked,False,False,2026-01-12 12:30:00,,2026-01-13 00:00:00
T00190,2026-01-12 00:00:00,Tracy Hayes,Rates,Swap,Ellis Group,Sell,9,580503.72,5224533.48,Booked,False,False,2026-01-12 12:36:00,,2026-01-14 00:00:00
T00191,2026-01-12 00:00:00,Sarah Silva,Rates,Bond,Larsen Ray and Young,Buy,45072,93.699,4223201.33,Booked,False,False,2026-01-12 13:53:00,,2026-01-13 00:00:00
T00192,2026-01-12 00:00:00,Pamela Hahn,FX,Option,Bishop LLC,Sell,835,693.48,579055.8,Booked,False,False,2026-01-12 13:56:00,,2026-01-13 00:00:00
T00193,2026-01-12 00:00:00,Sarah Silva,Rates,Bond,Sullivan-Baxter,Sell,45919,103.192,4738473.45,Booked,False,False,2026-01-12 14:10:00,,2026-01-13 00:00:00
T00194,2026-01-12 00:00:00,Eddie Hernandez,Credit,Bond,Ellis Group,Sell,34618,93.5,3236783.0,Booked,False,False,2026-01-12 14:12:00,,2026-01-13 00:00:00
T00195,2026-01-12 00:00:00,Natalie Castillo,Rates,Bond,Mitchell-Rodgers,Sell,51118,106.948,5466967.86,Booked,False,False,2026-01-12 14:15:00,,2026-01-13 00:00:00
T00196,2026-01-12 00:00:00,Courtney Wagner,Equities,Equity,Stanton-Wilkinson,Buy,7417,343.19,2545440.23,Booked,False,False,2026-01-12 14:21:00,,2026-01-13 00:00:00
T00197,2026-01-12 00:00:00,Raymond Williams,FX,FX Forward,Bishop LLC,Buy,2965940,1.521,4511194.74,Booked,False,False,2026-01-12 14:22:00,,2026-04-09 00:00:00
T00198,2026-01-12 00:00:00,Courtney Wagner,Equities,Equity,Mclaughlin PLC,Sell,3353,361.76,1212981.28,Booked,False,False,2026-01-12 14:27:00,,2026-01-13 00:00:00
T00199,2026-01-12 00:00:00,Sarah Silva,Rates,Swap,Morales-Woodard,Buy,10,435220.35,4352203.5,Booked,False,False,2026-01-12 14:53:00,,2026-01-14 00:00:00
T00200,2026-01-12 00:00:00,Sarah Silva,Rates,Bond,Mcconnell-Fisher,Sell,39798,97.452,3878394.7,Booked,False,False,2026-01-12 16:18:00,,2026-01-13 00:00:00
T00201,2026-01-12 00:00:00,Raymond Williams,FX,FX Forward,Larsen Ray and Young,Buy,1956144,1.3624,2665050.59,Booked,False,False,2026-01-12 17:18:00,,2026-02-10 00:00:00
T00202,2026-01-13 00:00:00,Tracy Hayes,Rates,Swap,Wall PLC,Sell,9,868846.5,7819618.5,Booked,False,False,2026-01-13 09:44:00,,2026-01-15 00:00:00
T00203,2026-01-13 00:00:00,Sarah Silva,Rates,Swap,Mitchell-Rodgers,Sell,33,423787.71,13984994.43,Booked,False,False,2026-01-13 10:09:00,,2026-01-15 00:00:00
T00204,2026-01-13 00:00:00,David Williams,Equities,Equity,Allen Morgan and Reed,Sell,4815,219.41,1056459.15,Booked,False,False,2026-01-13 10:19:00,,2026-01-14 00:00:00
T00205,2026-01-13 00:00:00,Tracy Hayes,Rates,Bond,Anthony-Baker,Sell,8570,90.899,779004.43,Booked,False,False,2026-01-13 10:37:00,,2026-01-14 00:00:00
T00206,2026-01-13 00:00:00,Pamela Hahn,FX,Option,Chang-Peterson,Sell,1440,548.19,789393.6,Booked,False,False,2026-01-13 10:41:00,,2026-01-12 00:00:00
T00207,2026-01-13 00:00:00,David Williams,Equities,Equity,Brown-Wiggins,Buy,6123,343.88,2105577.24,Booked,False,False,2026-01-13 11:00:00,,2026-01-14 00:00:00
T00208,2026-01-13 00:00:00,Tracy Hayes,Rates,Swap,Morales-Woodard,Sell,47,509441.01,23943727.47,Booked,False,False,2026-01-13 11:10:00,,2026-01-15 00:00:00
T00209,2026-01-13 00:00:00,Pamela Hahn,FX,FX Forward,Bishop LLC,Buy,428229,1.0944,468653.82,Booked,False,False,2026-01-13 11:47:00,,2026-04-10 00:00:00
T00210,2026-01-13 00:00:00,Eddie Hernandez,Credit,Bond,Mcconnell-Fisher,Sell,40773,90.188,3677235.32,Booked,False,False,2026-01-13 11:53:00,,2026-01-14 00:00:00
T00211,2026-01-13 00:00:00,Kevin Gutierrez,Equities,Equity,Miranda and Sons,Buy,2509,204.27,512513.43,Booked,False,False,2026-01-13 11:56:00,,2026-01-14 00:00:00
T00212,2026-01-13 00:00:00,Joshua Stevenson,Credit,Swap,Foster Jones and Reed,Sell,37,476475.31,17629586.47,Booked,False,False,2026-01-13 12:09:00,,2026-01-15 00:00:00
T00213,2026-01-13 00:00:00,Dylan Lopez,FX,Option,Stanton-Wilkinson,Buy,867,514.32,445915.44,Booked,False,False,2026-01-13 12:14:00,,2026-01-14 00:00:00
T00214,2026-01-13 00:00:00,Pamela Hahn,FX,FX Forward,Chang-Peterson,Sell,4813740,1.5504,7463222.5,Booked,False,False,2026-01-13 12:16:00,,2026-04-10 00:00:00
T00215,2026-01-13 00:00:00,Sarah Silva,Rates,Swap,Chang-Peterson,Sell,5,878315.84,4391579.2,Booked,False,False,2026-01-13 12:30:00,,2026-01-15 00:00:00
T00216,2026-01-13 00:00:00,Margaret Arellano,Commodities,Option,Powell Clark and Lopez,Buy,523,327.12,171083.76,Booked,False,False,2026-01-13 12:51:00,,2026-01-14 00:00:00
T00217,2026-01-13 00:00:00,Raymond Williams,FX,FX Forward,Dominguez and Sons,Buy,2874526,0.9894,2844056.02,Amended,True,False,2026-01-13 13:04:00,2026-01-13 14:21:00,2026-03-12 00:00:00
T00218,2026-01-13 00:00:00,Pamela Hahn,FX,Option,Anthony-Baker,Buy,2370,892.52,2115272.4,Amended,True,False,2026-01-13 14:01:00,2026-01-14 19:07:00,2026-01-14 00:00:00
T00219,2026-01-13 00:00:00,Courtney Wagner,Equities,Equity,Wall PLC,Buy,8538,146.96,1254744.48,Booked,False,False,2026-01-13 14:05:00,,2026-01-14 00:00:00
T00220,2026-01-13 00:00:00,Kevin Gutierrez,Equities,Equity,Chang-Peterson,Buy,3142,475.81,1494995.02,Amended,True,False,2026-01-13 14:05:00,2026-01-13 15:09:00,2026-01-14 00:00:00
T00221,2026-01-13 00:00:00,Courtney Wagner,Equities,Equity,Chang-Peterson,Buy,1880,365.14,686463.2,Booked,False,False,2026-01-13 14:27:00,,2026-01-14 00:00:00
T00222,2026-01-13 00:00:00,Joshua Stevenson,Credit,Bond,Sullivan-Baxter,Buy,3086,89.026,274734.24,Booked,False,False,2026-01-13 14:32:00,,2026-01-14 00:00:00
T00223,2026-01-13 00:00:00,Raymond Williams,FX,Option,Larsen Ray and Young,Buy,697,666.48,464536.56,Booked,False,False,2026-01-13 14:38:00,,2026-01-14 00:00:00
T00224,2026-01-13 00:00:00,Kevin Gutierrez,Equities,Option,Miranda and Sons,Buy,1696,1205.51,2044544.96,Booked,False,False,2026-01-13 14:43:00,,2026-01-14 00:00:00
T00225,2026-01-13 00:00:00,Courtney Wagner,Equities,Equity,Anthony-Baker,Buy,11207,81.29,911017.03,Booked,False,False,2026-01-13 15:19:00,,2026-01-14 00:00:00
T00226,2026-01-13 00:00:00,Joshua Wilson,Commodities,Swap,Nguyen Group,Buy,15,373272.48,5599087.2,Booked,False,False,2026-01-13 16:00:00,,2026-01-15 00:00:00
T00227,2026-01-13 00:00:00,Raymond Williams,FX,FX Forward,Crawford-Garrett,Sell,3327778,0.9669,3217628.55,Cancelled,True,True,2026-01-13 16:14:00,2026-01-13 18:47:00,2026-03-12 00:00:00
T00228,2026-01-13 00:00:00,Margaret Arellano,Commodities,Swap,Wall PLC,Buy,3,520780.59,1562341.77,Amended,True,False,2026-01-13 16:58:00,2026-01-15 12:14:00,2026-01-15 00:00:00
T00229,2026-01-13 00:00:00,Tracy Hayes,Rates,Swap,Stanton-Wilkinson,Sell,21,341818.45,7178187.45,Booked,False,False,2026-01-13 19:16:00,,2026-01-15 00:00:00
T00230,2026-01-14 00:00:00,Raymond Williams,FX,FX Forward,Chang-Peterson,Buy,1176455,1.1716,1378334.68,Booked,False,False,2026-01-14 08:02:00,,2026-03-13 00:00:00
T00231,2026-01-14 00:00:00,Eddie Hernandez,Credit,Bond,Wall PLC,Buy,21130,102.858,2173389.54,Amended,True,False,2026-01-14 08:32:00,2026-01-27 17:16:00,2026-01-15 00:00:00
T00232,2026-01-14 00:00:00,Kevin Gutierrez,Equities,Equity,Crawford-Garrett,Sell,1544,284.87,439839.28,Amended,True,False,2026-01-14 09:10:00,2026-01-15 18:30:00,2026-01-15 00:00:00
T00233,2026-01-14 00:00:00,Natalie Castillo,Rates,Bond,Ellis Group,Buy,18779,98.471,1849186.91,Booked,False,False,2026-01-14 09:20:00,,2026-01-15 00:00:00
T00234,2026-01-14 00:00:00,Raymond Williams,FX,FX Forward,Chang-Peterson,Buy,3723246,1.5125,5631409.58,Booked,False,False,2026-01-14 09:33:00,,2026-04-13 00:00:00
T00235,2026-01-14 00:00:00,Kevin Gutierrez,Equities,Option,Powell Clark and Lopez,Sell,617,466.84,288040.28,Booked,False,False,2026-01-14 10:06:00,,2026-01-15 00:00:00
T00236,2026-01-14 00:00:00,Pamela Hahn,FX,FX Forward,Lee PLC,Sell,9170365,1.3626,12495539.35,Booked,False,False,2026-01-14 10:43:00,,2026-04-13 00:00:00
T00237,2026-01-14 00:00:00,Kevin Gutierrez,Equities,Equity,Chang-Peterson,Buy,25044,267.41,6697016.04,Booked,False,False,2026-01-14 11:13:00,,2026-01-15 00:00:00
T00238,2026-01-14 00:00:00,Heather Garrett,Commodities,Swap,Brown-Wiggins,Sell,6,421807.64,2530845.84,Booked,False,False,2026-01-14 11:50:00,,2026-01-16 00:00:00
T00239,2026-01-14 00:00:00,Dylan Lopez,FX,Option,Larsen Ray and Young,Buy,361,373.51,134837.11,Booked,False,False,2026-01-14 12:19:00,,2026-01-13 00:00:00
T00240,2026-01-14 00:00:00,Courtney Wagner,Equities,Equity,Fernandez-Ferguson,Sell,2273,83.68,190204.64,Booked,False,False,2026-01-14 12:27:00,,2026-01-15 00:00:00
T00241,2026-01-14 00:00:00,Edward Taylor,Credit,Swap,Crawford-Garrett,Buy,11,803154.48,8834699.28,Booked,False,False,2026-01-14 12:44:00,,2026-01-16 00:00:00
T00242,2026-01-14 00:00:00,Kevin Gutierrez,Equities,Equity,Lam-Gonzalez,Buy,2723,396.51,1079696.73,Booked,False,False,2026-01-14 13:11:00,,2026-01-15 00:00:00
T00243,2026-01-14 00:00:00,Tracy Hayes,Rates,Swap,Chang-Peterson,Buy,10,776354.7,7763547.0,Booked,False,False,2026-01-14 13:19:00,,2026-01-16 00:00:00
T00244,2026-01-14 00:00:00,Raymond Williams,FX,Option,Dominguez and Sons,Sell,1971,438.61,864500.31,Booked,False,False,2026-01-14 13:33:00,,2026-01-15 00:00:00
T00245,2026-01-14 00:00:00,Dylan Lopez,FX,FX Forward,Mcconnell-Fisher,Sell,1681989,1.441,2423746.15,Booked,False,False,2026-01-14 13:42:00,,2026-03-13 00:00:00
T00246,2026-01-14 00:00:00,Courtney Wagner,Equities,Option,Chang-Peterson,Sell,80,1203.48,96278.4,Booked,False,False,2026-01-14 14:58:00,,2026-01-15 00:00:00
T00247,2026-01-14 00:00:00,Natalie Castillo,Rates,Swap,Foster Jones and Reed,Sell,9,951946.14,8567515.26,Booked,False,False,2026-01-14 14:58:00,,2026-01-16 00:00:00
T00248,2026-01-14 00:00:00,Kevin Gutierrez,Equities,Equity,Anthony-Baker,Sell,3523,181.26,638578.98,Booked,False,False,2026-01-14 15:26:00,,2026-01-15 00:00:00
T00249,2026-01-14 00:00:00,Sarah Silva,Rates,Bond,Anthony-Baker,Buy,19858,97.543,1937008.89,Booked,False,False,2026-01-14 15:32:00,,2026-01-15 00:00:00
T00250,2026-01-14 00:00:00,David Williams,Equities,Equity,Chang-Peterson,Sell,3406,176.12,599864.72,Booked,False,False,2026-01-14 16:30:00,,2026-01-15 00:00:00
T00251,2026-01-14 00:00:00,Joshua Stevenson,Credit,Swap,Chang-Peterson,Sell,6,976224.71,5857348.26,Booked,False,False,2026-01-14 16:53:00,,2026-01-16 00:00:00
T00252,2026-01-14 00:00:00,David Williams,Equities,Equity,Miranda and Sons,Buy,5396,140.2,756519.2,Booked,False,False,2026-01-14 17:17:00,,2026-01-15 00:00:00
T00253,2026-01-15 00:00:00,Pamela Hahn,FX,FX Forward,Wall PLC,Sell,4858346,0.8539,4148541.65,Amended,True,False,2026-01-15 09:00:00,2026-01-15 18:55:00,2026-02-13 00:00:00
T00254,2026-01-15 00:00:00,Sarah Silva,Rates,Bond,Crawford-Garrett,Sell,5892,111.034,654212.33,Amended,True,False,2026-01-15 10:50:00,2026-01-16 14:01:00,2026-01-16 00:00:00
T00255,2026-01-15 00:00:00,Raymond Williams,FX,FX Forward,Crawford-Garrett,Sell,2011584,1.3104,2635979.67,Booked,False,False,2026-01-15 11:22:00,,2026-04-14 00:00:00
T00256,2026-01-15 00:00:00,Sarah Silva,Rates,Bond,Ellis Group,Sell,19520,93.835,1831659.2,Booked,False,False,2026-01-15 11:27:00,,2026-01-16 00:00:00
T00257,2026-01-15 00:00:00,Sarah Silva,Rates,Swap,Mitchell-Rodgers,Buy,10,689169.47,6891694.7,Booked,False,False,2026-01-15 11:55:00,,2026-01-19 00:00:00
T00258,2026-01-15 00:00:00,Sarah Silva,Rates,Bond,Crawford-Garrett,Sell,3564,102.108,363912.91,Booked,False,False,2026-01-15 12:08:00,,2026-01-16 00:00:00
T00259,2026-01-15 00:00:00,Margaret Arellano,Commodities,Option,Nguyen Group,Sell,1091,489.67,534229.97,Booked,False,False,2026-01-15 12:14:00,,2026-01-16 00:00:00
T00260,2026-01-15 00:00:00,Raymond Williams,FX,FX Forward,Larsen Ray and Young,Buy,1667016,1.0454,1742698.53,Booked,False,False,2026-01-15 12:14:00,,2026-03-16 00:00:00
T00261,2026-01-15 00:00:00,Margaret Arellano,Commodities,Option,Allen Morgan and Reed,Sell,913,914.05,834527.65,Booked,False,False,2026-01-15 12:41:00,,2026-01-16 00:00:00
T00262,2026-01-15 00:00:00,Raymond Williams,FX,FX Forward,Chang-Peterson,Sell,1365936,0.9254,1264037.17,Booked,False,False,2026-01-15 12:43:00,,2026-03-16 00:00:00
T00263,2026-01-15 00:00:00,Kevin Gutierrez,Equities,Equity,Anthony-Baker,Buy,6860,332.61,2281704.6,Booked,False,False,2026-01-15 12:51:00,,2026-01-16 00:00:00
T00264,2026-01-15 00:00:00,David Williams,Equities,Equity,Dominguez and Sons,Buy,7512,318.8,2394825.6,Booked,False,False,2026-01-15 12:56:00,,2026-01-16 00:00:00
T00265,2026-01-15 00:00:00,Sarah Silva,Rates,Swap,Bishop LLC,Buy,17,933498.91,15869481.47,Booked,False,False,2026-01-15 13:05:00,,2026-01-19 00:00:00
T00266,2026-01-15 00:00:00,Tracy Hayes,Rates,Swap,Ellis Group,Buy,21,841349.11,17668331.31,Booked,False,False,2026-01-15 13:24:00,,2026-02-16 00:00:00
T00267,2026-01-15 00:00:00,Joshua Stevenson,Credit,Swap,Chang-Peterson,Buy,11,375142.63,4126568.93,Booked,False,False,2026-01-15 13:34:00,,2026-01-19 00:00:00
T00268,2026-01-15 00:00:00,Tracy Hayes,Rates,Swap,Anthony-Baker,Buy,50,695291.24,34764562.0,Booked,False,False,2026-01-15 13:59:00,,2026-01-19 00:00:00
T00269,2026-01-15 00:00:00,Joshua Stevenson,Credit,Swap,Wright and Sons,Sell,3,350758.33,1052274.99,Booked,False,False,2026-01-15 14:01:00,,2026-01-19 00:00:00
T00270,2026-01-15 00:00:00,Dylan Lopez,FX,FX Forward,Bishop LLC,Sell,4217690,1.5922,6715406.02,Booked,False,False,2026-01-15 14:09:00,,2026-03-16 00:00:00
T00271,2026-01-15 00:00:00,Kevin Gutierrez,Equities,Equity,Mclaughlin PLC,Buy,38087,431.11,16419686.57,Booked,False,False,2026-01-15 14:26:00,,2026-01-16 00:00:00
T00272,2026-01-15 00:00:00,Margaret Arellano,Commodities,Swap,Larsen Ray and Young,Buy,18,278637.74,5015479.32,Booked,False,False,2026-01-15 14:31:00,,2026-01-19 00:00:00
T00273,2026-01-15 00:00:00,Tracy Hayes,Rates,Swap,Sullivan-Baxter,Sell,47,988696.24,46468723.28,Amended,True,False,2026-01-15 15:40:00,2026-01-19 14:46:00,2026-01-19 00:00:00
T00274,2026-01-15 00:00:00,Courtney Wagner,Equities,Option,Wall PLC,Sell,1016,820.39,833516.24,Booked,False,False,2026-01-15 15:52:00,,2026-01-16 00:00:00
T00275,2026-01-15 00:00:00,Natalie Castillo,Rates,Swap,Larsen Ray and Young,Sell,2,659808.74,1319617.48,Booked,False,False,2026-01-15 16:10:00,,2026-01-19 00:00:00
T00276,2026-01-15 00:00:00,Raymond Williams,FX,FX Forward,Stanton-Wilkinson,Sell,651578,1.5902,1036139.34,Amended,True,False,2026-01-15 16:38:00,2026-01-15 17:03:00,2026-01-14 00:00:00
T00277,2026-01-15 00:00:00,Joshua Wilson,Commodities,Swap,Bishop LLC,Buy,10,843874.71,8438747.1,Booked,False,False,2026-01-15 17:37:00,,2026-01-19 00:00:00
T00278,2026-01-15 00:00:00,Natalie Castillo,Rates,Bond,Santiago Reyes and Lynch,Sell,19875,101.595,2019200.62,Booked,False,False,2026-01-15 17:54:00,,2026-01-16 00:00:00
